key,subnodes
"각성제001",1
"각소001",1
"각소004",1
"각수001",1
"각수003",1
"각시001",1
"각시003",1
"각시계001",1
"각시춤002",1
"각신001",1
"각신002",1
"각심001",1
"각심004",1
"각양001",2
"각양각색001",1
"각연002",1
"각연초001",1
"각오001",4
"각오002",3
"각오003",1
"각외001",1
"각외상002",1
"각우001",1
"각우002",1
"각운001",1
"각운036",1
"각원002",1
"각원006",1
"각원008",1
"각월001",1
"각응009",1
"각의002",1
"각인001",4
"각인002",4
"각인003",7
"각인005",1
"각인별001",1
"각일각001",1
"각자001",1
"각자002",1
"각자갈암001",1
"각자병서001",4
"각자병서002",3
"각자병서003",2
"각장001",1
"각재001",3
"각재002",2
"각재006",1
"각재목001",1
"각재선생문집001",1
"각재집001",1
"각저001",1
"각전006",1
"각족001",1
"각족006",1
"각종001",7
"각종002",2
"각종006",1
"각종012",4
"각주001",1
"각주003",1
"각주006",1
"각준001",24
"각준012",1
"각지001",1
"각지003",1
"각지004",1
"각지012",1
"각질001",1
"각질002",1
"각질012",1
"각질장012",1
"각질층002",1
"각질화003",1
"각창001",1
"각책012",1
"각처012",1
"각첨012",1
"각초001",1
"각초012",1
"각축001",1
"각축012",1
"각축장001",1
"각축장012",1
"각축전001",1
"각축전012",1
"각출001",3
"각출002",5
"각출003",2
"각출004",2
"각출012",1
"각층001",2
"각층002",1
"각층003",2
"각층012",1
"각치001",1
"각칙002",1
"각칙012",1
"각침001",1
"각침012",1
"각타001",1
"각타006",1
"각탕012",1
"각파001",1
"각파002",1
"각파003",1
"각파012",1
"각판003",1
"각판004",1
"각판006",1
"각판본001",1
"각판본006",1
"각패001",1
"각패002",1
"각피002",1
"각피012",1
"각필001",1
"각필002",1
"각필012",1
"각하002",1
"각하006",1
"각하012",1
"각항012",1
"각행001",1
"각행002",1
"각행006",1
"각행012",1
"각혈001",1
"각혈002",1
"각형001",5
"각형003",1
"각형005",48
"각형012",1
"각형018",1
"각화001",3
"각화002",2
"각화003",1
"각화004",1
"각희001",1
"각희003",1
"간001",7
"간002",2
"간005",2
"간008",1
"간010",1
"간011",1
"간012",1
"간013",1
"간014",6
"간각001",1
"간각003",1
"간감002",1
"간객001",1
"간격001",40
"간격002",8
"간격003",19
"간격004",6
"간격005",2
"간격006",1
"간격011",1
"간격012",2
"간격014",2
"간결006",1
"간결성001",1
"간결성011",1
"간결체001",1
"간결체036",1
"간경변증001",1
"간경변증002",1
"간계001",1
"간계011",1
"간고001",1
"간고003",1
"간고011",1
"간고등어001",1
"간곡002",1
"간곡011",1
"간곡선001",1
"간과001",1
"간관001",1
"간관002",1
"간관003",1
"간괘001",1
"간괘002",1
"간교001",1
"간교002",1
"간교006",1
"간구001",2
"간구002",2
"간국001",1
"간균001",1
"간극001",1
"간극003",1
"간극도001",1
"간근001",1
"간기002",1
"간기003",1
"간기010",1
"간난001",2
"간난006",7
"간녀001",1
"간뇌001",1
"간뇌003",1
"간니001",1
"간니002",1
"간단001",1
"간단반응005",1
"간담001",1
"간담002",1
"간담003",1
"간담회001",3
"간담회004",1
"간대002",1
"간대003",1
"간대004",1
"간덩이001",1
"간도006",1
"간도007",1
"간도목001",1
"간도목002",1
"간독001",5
"간독002",2
"간독007",1
"간동맥002",1
"간디주의001",1
"간디즘001",1
"간련001",9
"간련002",4
"간련007",1
"간로001",1
"간로007",1
"간류001",1
"간류007",1
"간리002",1
"간리003",1
"간리004",1
"간리005",1
"간리007",1
"간린002",1
"간막이001",1
"간만001",1
"간망007",1
"간망군002",1
"간모001",1
"간모007",1
"간목002",1
"간목007",1
"간문001",1
"간문003",1
"간문004",1
"간물001",1
"간물때001",1
"간민001",1
"간발001",1
"간밤001",1
"간방001",1
"간방002",1
"간번001",1
"간벌001",1
"간벌수003",1
"간범001",1
"간범003",1
"간변001",1
"간병001",1
"간병002",1
"간병003",1
"간병인001",1
"간복001",1
"간본001",1
"간본010",1
"간봉001",1
"간봉002",1
"간봉010",1
"간부001",7
"간부002",1
"간부003",1
"간부005",3
"간부009",7
"간부010",6
"간부019",2
"간부급001",1
"간부급010",1
"간부진001",1
"간부진010",1
"간부회001",1
"간부회010",1
"간빙기001",1
"간사002",3
"간사007",1
"간사008",1
"간사010",1
"간사지010",1
"간삭003",1
"간삭010",1
"간산003",1
"간산010",1
"간삼001",1
"간삼도목001",1
"간삼도목002",1
"간상간하001",1
"간상간하002",1
"간상균001",1
"간상련001",1
"간상세포001",1
"간상체001",1
"간색001",1
"간색002",1
"간색003",1
"간색010",1
"간서001",5
"간서002",2
"간서003",8
"간서010",1
"간서011",1
"간석001",1
"간석011",1
"간석기001",1
"간석기002",1
"간석지011",1
"간선001",3
"간선002",2
"간선003",1
"간선004",1
"간선011",1
"간선로001",2
"간선로002",1
"간선제002",1
"간섭001",72118
"간섭002",72115
"간섭004",4
"간섭011",1
"간성001",1
"간세001",1
"간세007",1
"간세포001",1
"간세포암001",1
"간소화011",1
"간송선생문집001",1
"간송집001",1
"간수001",135
"간수002",1
"간수003",2
"간수004",1
"간수005",1
"간수006",1
"간수007",2
"간수011",1
"간승법018",1
"간시001",1
"간식001",3
"간식002",3
"간식003",1
"간식004",1
"간식거리001",1
"간식거리003",1
"간신001",1
"간신002",1
"간신005",1
"간신013",1
"간신배001",1
"간신배013",1
"간신적자014",1
"간심001",3
"간악001",1
"간암001",1
"간암002",1
"간언001",1
"간언002",2
"간여001",1
"간열001",1
"간열002",2
"간염001",1
"간염002",1
"간엽001",1
"간엽002",1
"간예001",1
"간옹선생문집001",1
"간옹집001",1
"간왕002",1
"간웅001",1
"간원001",1
"간월001",1
"간월005",1
"간유리001",1
"간음001",71
"간음002",32
"간음003",1
"간음004",2
"간음005",1
"간음죄001",1
"간의002",2
"간의003",1
"간의004",1
"간이001",1
"간이004",1
"간이식001",1
"간이식당001",4
"간이식당006",2
"간이식당007",2
"간이역001",1
"간이음식점001",1
"간이주점001",2
"간이주점006",2
"간인001",1
"간인002",3
"간일001",1
"간잎001",1
"간잎002",1
"간자001",21
"간자002",2
"간자003",3
"간자007",7
"간자숟가락001",1
"간장001",31
"간장002",4
"간장003",2
"간장004",3
"간장005",2
"간장006",1
"간장012",2
"간장게장001",1
"간장국001",1
"간장남001",1
"간장녀001",1
"간장막야001",1
"간장막야002",1
"간장박001",1
"간장비지001",1
"간재선생문집001",1
"간재집001",1
"간적001",1
"간접001",1
"간접경비001",1
"간접경험001",1
"간접노동비001",1
"간접범001",3
"간접법001",1
"간접비001",4
"간접비009",1
"간접선거001",1
"간접세001",2
"간접음001",1
"간접재료비001",1
"간접적001",1
"간접정범001",1
"간접화법001",1
"간접환009",1
"간접흡연001",1
"간정001",1
"간정011",14
"간정맥002",1
"간제001",1
"간제법018",1
"간조001",1
"간조선001",1
"간종지001",1
"간죄001",1
"간죄002",1
"간주001",5
"간주002",2
"간주003",1
"간주006",2
"간주곡001",1
"간주곡003",1
"간주악001",1
"간주악003",1
"간증001",1
"간증006",1
"간지001",6
"간지003",4
"간지004",1
"간지005",1
"간지006",1
"간지007",1
"간지럼001",1
"간지럼나무007",1
"간직001",18
"간직002",8
"간직003",2
"간직005",2
"간질004",1
"간질병001",1
"간질병002",1
"간질액001",1
"간짓대001",1
"간찰001",1
"간책001",1
"간책002",1
"간척001",7
"간척002",1
"간척무002",1
"간척지001",1
"간첩001",5
"간첩002",2
"간첩죄001",1
"간청001",72115
"간촉001",1
"간추003",1
"간출001",1
"간출암001",1
"간충직001",1
"간취001",1
"간친회001",1
"간탁001",1
"간태001",1
"간택001",5
"간택002",2
"간텍스트성001",1
"간통001",7
"간통002",20
"간통003",1
"간통죄001",1
"간투사001",1
"간파001",1
"간판001",2
"간판002",2
"간판004",1
"간판스타001",1
"간판점001",1
"간판집001",1
"간팥001",1
"간편셈018",1
"간평001",1
"간품001",1
"간풍001",1
"간풍002",1
"간행001",51
"간행002",6
"간행003",5
"간행004",2
"간행005",2
"간행007",2
"간행물001",72137
"간행물002",2
"간행물006",2
"간행본001",3
"간행본010",2
"간행사001",1
"간호001",8
"간호003",3
"간호과020",1
"간호대학001",1
"간호병001",1
"간호복001",1
"간호부001",1
"간호사001",3
"간호사002",2
"간호원001",1
"간호인001",1
"간호장교001",1
"간호조무사001",1
"간호학001",1
"간호학과020",1
"간혼001",1
"간화001",1
"간화003",1
"간힘001",3
"갈001",1
"갈002",1
"갈003",1
"갈005",1
"갈007",1
"갈008",1
"갈015",1
"갈016",1
"갈갈이001",1
"갈개001",1
"갈개003",1
"갈개꾼002",2
"갈개꾼003",1
"갈걷이001",1
"갈겨니001",1
"갈겨니004",1
"갈겹003",1
"갈겹살003",1
"갈고랑이001",26
"갈고랑이002",1
"갈고랑이003",1
"갈고리001",1
"갈고리002",1
"갈고리003",1
"갈고리바늘003",1
"갈구002",1
"갈구003",1
"갈근002",1
"갈근003",1
"갈근응이003",1
"갈근차001",1
"갈근차003",1
"갈근탕001",1
"갈근탕002",1
"갈근해기탕002",1
"갈급령003",1
"갈급증001",1
"갈급증003",1
"갈기001",4
"갈기래001",1
"갈기털001",1
"갈꽃001",1
"갈나무001",1
"갈대001",1
"갈대꽃001",1
"갈대밭001",1
"갈대숲001",1
"갈대숲017",1
"갈동001",1
"갈등002",1
"갈등003",1
"갈등004",1
"갈등017",1
"갈등036",1
"갈등구조001",2
"갈등상태001",1
"갈등상태004",1
"갈라001",1
"갈라파고스거북이004",1
"갈라파고스땅거북001",1
"갈라파고스화022",1
"갈래001",433
"갈래002",28
"갈래003",573
"갈래004",55
"갈래005",2
"갈래006",3
"갈래007",4
"갈래009",1
"갈래011",2
"갈래022",1
"갈래꽃001",1
"갈래꽃류001",1
"갈래꽃류003",4
"갈래꽃받침001",1
"갈래꽃부리001",1
"갈레트004",1
"갈려가기001",1
"갈려가기003",1
"갈력001",1
"갈류001",1
"갈륨001",1
"갈리라004",1
"갈림길001",14
"갈림길002",1
"갈림길003",2
"갈림길004",2
"갈마금강006",1
"갈마륜001",1
"갈마뿌리기001",1
"갈마뿌리기002",1
"갈마사006",1
"갈말001",1
"갈맛004",1
"갈망001",1
"갈망002",2
"갈매기001",3
"갈매기002",1
"갈매기살004",1
"갈매깃과001",72125
"갈매나무001",19
"갈매나뭇과001",4
"갈매나뭇과003",20
"갈매색004",1
"갈맷빛004",1
"갈멍덕001",1
"갈모004",1
"갈무리001",1
"갈무리002",1
"갈무리광001",1
"갈밀001",1
"갈바노미터001",5
"갈바노미터002",1
"갈바람001",1
"갈바람002",1
"갈밭001",1
"갈밭003",1
"갈병001",1
"갈보001",5
"갈보리001",1
"갈봄003",1
"갈분응이001",1
"갈비001",4
"갈비002",2
"갈비003",4
"갈비뼈001",1
"갈비뼈002",2
"갈비씨001",1
"갈비찜001",1
"갈비탕001",1
"갈빗국002",1
"갈빗대001",1
"갈빗살001",1
"갈삿갓001",1
"갈삿갓003",1
"갈색001",30
"갈색002",5
"갈색003",2
"갈색004",2
"갈색005",2
"갈색곰001",1
"갈색빛001",3
"갈색빛002",2
"갈색인종001",1
"갈수001",1
"갈수기001",1
"갈수량001",1
"갈수위001",1
"갈숲001",1
"갈숲003",1
"갈암선생문집001",1
"갈암집001",1
"갈애001",5
"갈애003",2
"갈옷003",1
"갈음001",157
"갈음003",2
"갈음005",4
"갈이001",9
"갈이002",5
"갈이003",4
"갈이004",2
"갈이005",1
"갈이소리001",1
"갈이질003",2
"갈이틀001",1
"갈이틀004",1
"갈일003",1
"갈잎001",1
"갈잎002",1
"갈잎003",1
"갈잎나무001",1
"갈잎나무002",1
"갈잎떨기나무001",1
"갈잎떨기나무013",1
"갈잎큰키나무001",1
"갈잎큰키나무003",1
"갈장002",1
"갈조류001",10
"갈조류002",2
"갈조식물001",1
"갈조식물002",1
"갈조식물문001",3
"갈조식물문009",2
"갈증001",1
"갈지자걸음001",1
"갈지자걸음002",1
"갈지자형001",1
"갈질001",1
"갈참나무001",1
"갈채001",1
"갈초003",1
"갈취001",27
"갈취003",2
"갈치001",2
"갈치구이001",1
"갈치조림001",1
"갈퀴001",1
"갈퀴질001",1
"갈파001",1
"갈파002",1
"갈판001",1
"갈판002",1
"갈판003",1
"갈포001",1
"갈포002",1
"갈풀001",1
"갈풀002",1
"갈피001",72113
"갈피002",1
"갈피005",2
"갈피끈001",1
"갈피리001",1
"갈피리003",1
"갈피표001",1
"갈화002",1
"갈회색001",1
"갈회색003",1
"갈힐001",1
"갉아먹기001",1
"감001",72113
"감002",14
"감003",72148
"감004",5
"감005",2
"감006",8
"감007",72128
"감008",4
"감009",1
"감010",45
"감011",2
"감014",1
"감015",1
"감017",1
"감019",2
"감020",72309
"감021",1
"감028",1
"감가001",1
"감가004",1
"감가상각001",1
"감가상각005",1
"감가상각비001",1
"감가상각비005",1
"감가소각001",1
"감각001",372
"감각002",72113
"감각003",10
"감각005",3
"감각006",72
"감각008",2
"감각010",3
"감각감정001",1
"감각계002",1
"감각기001",1
"감각기002",1
"감각기관001",72413
"감각기관002",19
"감각기관003",4
"감각기관004",3
"감각상실001",1
"감각신경001",3
"감각신경002",2
"감각신경006",2
"감각온도001",1
"감각적001",1
"감각점001",5
"감각점002",2
"감각점005",2
"감각중추001",1
"감감무소식001",1
"감감법002",1
"감감소식001",1
"감감제002",1
"감개001",2
"감개002",2
"감개005",1
"감개무량001",1
"감개무량007",1
"감겁006",1
"감격001",4
"감격002",2
"감격007",1
"감결001",1
"감결007",1
"감경001",2
"감경002",1
"감경007",1
"감계003",1
"감계007",1
"감고001",1
"감고007",1
"감고010",1
"감공관001",1
"감과001",1
"감과002",1
"감과004",1
"감과006",1
"감곽001",1
"감곽탕001",1
"감곽탕007",1
"감관001",1
"감관적감정001",1
"감광001",1
"감광002",1
"감광004",1
"감광상002",1
"감광성001",1
"감광성002",1
"감광약001",1
"감광제001",3
"감광지001",2
"감광판001",3
"감광판002",1
"감광판003",2
"감광형002",1
"감괘001",1
"감괘002",1
"감교전악001",1
"감구007",1
"감구지회007",1
"감국001",1
"감국002",1
"감국전001",1
"감국전007",1
"감국차007",1
"감군007",1
"감귤001",3
"감귤007",1
"감귤류001",1
"감귤류002",1
"감극001",1
"감극002",1
"감금001",21
"감금002",3
"감금007",1
"감금죄001",1
"감급001",1
"감급007",1
"감기001",6
"감기002",2
"감기003",2
"감기004",12
"감기005",2
"감기007",1
"감기015",2
"감기약001",1
"감기약007",1
"감길탕002",1
"감길환002",1
"감나무006",1
"감납차사원001",1
"감내007",1
"감단007",1
"감당001",3
"감당003",2
"감당004",1
"감당목002",1
"감대청001",1
"감도001",72113
"감도002",2
"감도003",1
"감독001",72113
"감독002",7
"감독003",5
"감독005",1
"감독006",1
"감독008",2
"감독013",2
"감독관002",2
"감독관청001",1
"감독관청002",1
"감독권001",1
"감독권002",1
"감독권자002",1
"감독기관002",2
"감독상002",1
"감독원001",1
"감독원002",1
"감독자001",2
"감독자002",1
"감독자007",2
"감독청001",1
"감독청002",1
"감돌001",2
"감동001",1
"감동002",3
"감동003",3
"감동005",2
"감동006",3
"감동019",2
"감동관001",1
"감동사001",1
"감동적001",1
"감동젓001",1
"감동젓002",1
"감동해001",1
"감득001",1
"감득002",1
"감등001",5
"감등002",2
"감등004",2
"감락002",1
"감란002",1
"감람002",1
"감람003",1
"감람과001",3
"감람과002",1
"감람나무002",1
"감람녹색001",1
"감람녹색002",1
"감람석001",1
"감람수002",1
"감랑002",1
"감량002",1
"감량008",1
"감례001",1
"감례002",1
"감로001",1
"감로002",1
"감로003",1
"감로004",1
"감로006",1
"감로도006",1
"감로수001",1
"감로수002",1
"감로탱006",1
"감루001",4
"감루002",1
"감리001",1
"감리002",1
"감리003",1
"감리004",1
"감리교001",1
"감리사001",1
"감리서001",1
"감리영001",1
"감리회001",1
"감림자도001",1
"감마001",1
"감마선001",1
"감마유006",1
"감마제001",1
"감면001",38
"감면002",15
"감면003",8
"감면004",2
"감면005",2
"감면006",39
"감명001",1
"감모001",1
"감모003",1
"감모풍한001",1
"감모풍한002",1
"감목법001",1
"감몽001",1
"감무001",1
"감무002",1
"감무006",1
"감무관001",1
"감문001",1
"감문위001",1
"감물001",1
"감미001",1
"감미료001",72113
"감미료002",172
"감발001",1
"감발003",1
"감방001",6
"감방003",7
"감방004",3
"감방016",2
"감배001",1
"감법018",1
"감벼락001",1
"감별001",1
"감별002",1
"감별력001",1
"감별력002",1
"감병001",2
"감병002",1
"감복숭006",1
"감복숭아006",1
"감본006",1
"감봉001",1
"감봉002",1
"감봉차사원001",1
"감분002",1
"감불생심001",1
"감빛001",1
"감사001",2
"감사003",1
"감사004",20
"감사005",1
"감사006",20
"감사008",1
"감사009",1
"감사010",1
"감사012",1
"감사013",1
"감사014",1
"감사015",1
"감사016",1
"감사017",1
"감사018",1
"감사관001",1
"감사원001",1
"감사원장001",1
"감사일001",1
"감사장001",1
"감사장003",1
"감사절001",1
"감사패001",1
"감사패003",1
"감삭001",1
"감삭003",1
"감산001",1
"감산003",1
"감산006",1
"감산018",1
"감상001",4
"감상002",1
"감상003",1
"감상005",3
"감상곡003",1
